STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WDMV
GHCND:USC00112223,DE KALB IL US,20070510,-9999,-9999,0,0,0,272,144,172,-9999
GHCND:USC00112223,DE KALB IL US,20070511,-9999,-9999,0,0,0,283,161,172,-9999
GHCND:USC00112223,DE KALB IL US,20070512,-9999,-9999,0,0,0,283,72,78,-9999
GHCND:USC00112223,DE KALB IL US,20070513,-9999,-9999,0,0,0,217,78,100,-9999
GHCND:USC00112223,DE KALB IL US,20070514,-9999,-9999,25,0,0,206,78,144,-9999
GHCND:USC00112223,DE KALB IL US,20070515,-9999,-9999,0,0,0,322,144,206,-9999
GHCND:USC00112223,DE KALB IL US,20070516,-9999,-9999,18,0,0,239,83,83,-9999
GHCND:USC00112223,DE KALB IL US,20070517,-9999,-9999,5,0,0,194,50,61,-9999
GHCND:USC00112223,DE KALB IL US,20070518,-9999,-9999,0,0,0,172,61,100,-9999
GHCND:USC00112223,DE KALB IL US,20070519,-9999,-9999,0,0,0,233,94,111,-9999
GHCND:USC00112223,DE KALB IL US,20070520,-9999,-9999,0,0,0,272,111,128,-9999
GHCND:USC00112223,DE KALB IL US,20070521,-9999,-9999,0,0,0,194,67,89,-9999
GHCND:USC00112223,DE KALB IL US,20070522,-9999,-9999,0,0,0,294,89,172,-9999
GHCND:USC00112223,DE KALB IL US,20070523,-9999,-9999,5,0,0,300,172,189,-9999
GHCND:USC00112223,DE KALB IL US,20070524,-9999,-9999,5,0,0,306,172,200,-9999
GHCND:USC00112223,DE KALB IL US,20070525,-9999,-9999,28,0,0,306,117,122,-9999
GHCND:USC00112223,DE KALB IL US,20070526,-9999,-9999,213,0,0,239,94,94,-9999
GHCND:USC00112223,DE KALB IL US,20070527,-9999,-9999,198,0,0,178,94,128,-9999
