STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070211,0,-9999,56,-155,45,240,230,67,98,1231
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070212,10,-9999,61,-55,26,60,50,58,76,2212
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070213,3,-9999,-55,-110,59,30,30,103,139,2238
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070214,0,-9999,-82,-143,54,360,360,98,130,411
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070215,0,-9999,-66,-132,30,290,300,81,103,1528
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070216,0,-9999,-88,-160,53,220,240,89,112,1556
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070217,8,-9999,-27,-99,39,330,10,94,233,1520
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070218,3,-9999,-49,-166,41,330,330,94,116,1445
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070219,0,-9999,67,-116,63,220,230,125,157,1810
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070220,0,-9999,61,-32,23,230,220,67,89,2355
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070221,0,-9999,56,-82,29,190,190,63,76,2332
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070222,0,-9999,44,-43,88,310,290,157,197,836
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070223,0,-9999,-10,-99,33,340,340,81,103,57
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070224,8,-9999,-16,-82,54,90,110,98,134,1750
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070225,102,-9999,33,-27,47,230,120,103,148,656
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070226,3,-9999,6,-10,45,210,220,76,98,835
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070227,0,-9999,11,-10,25,260,270,54,63,1553
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070228,0,-9999,33,-60,31,100,100,76,112,2126
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070301,74,-9999,56,6,54,100,110,112,161,725
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070302,5,-9999,22,-27,82,230,210,157,210,1501
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070303,0,-9999,-16,-49,59,310,230,103,130,525
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070304,5,-9999,-10,-49,56,250,250,107,134,1755
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070305,0,-9999,-5,-116,75,320,330,125,157,918
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070306,5,-9999,-77,-155,17,100,20,40,63,129
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070307,8,-9999,-10,-93,18,330,350,54,58,1715
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070308,0,-9999,0,-143,14,190,190,40,58,1719
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070309,30,-9999,83,-71,22,160,150,45,63,1647
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070310,13,-9999,83,6,45,270,290,89,125,301
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070311,0,-9999,117,-38,14,220,220,45,58,1711
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070312,0,-9999,128,0,38,220,200,76,103,1337
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070313,0,-9999,222,44,52,240,240,98,130,1517
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070314,48,-9999,172,6,51,350,350,116,157,1848
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070315,10,-9999,56,-21,26,40,40,72,94,1901
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070316,0,-9999,50,-55,38,20,30,72,98,1419
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070317,0,-9999,39,-71,48,310,300,89,107,1559
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070318,0,-9999,67,-77,21,270,290,72,103,1155
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070319,10,-9999,122,6,52,190,180,94,130,257
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070320,0,-9999,78,-27,39,130,100,67,94,1649
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070321,94,-9999,200,-16,47,300,300,125,174,1945
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070322,56,-9999,178,33,55,210,210,130,170,205
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070323,0,-9999,117,44,22,110,130,63,89,1121
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070324,48,-9999,183,72,23,300,290,72,94,1148
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070325,0,-9999,256,89,39,200,210,98,116,1642
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070326,0,-9999,261,167,55,260,270,103,139,1615
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070327,36,-9999,256,144,31,280,280,63,76,1543
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070328,3,-9999,144,89,51,90,100,89,116,1531
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070329,0,-9999,167,67,54,100,110,107,139,1158
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070330,0,-9999,211,39,18,80,80,58,76,1948
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070331,10,-9999,122,67,43,130,130,72,103,1703
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070401,76,-9999,200,83,67,190,180,143,197,1245
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070402,0,-9999,144,67,48,270,250,103,139,59
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070403,25,-9999,233,78,50,280,280,134,170,2316
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070404,8,-9999,78,-32,87,280,290,130,179,1032
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070405,0,-9999,-10,-43,76,310,310,130,161,1420
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070406,3,-9999,-21,-60,47,310,320,107,134,1654
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070407,5,-9999,-16,-71,52,310,320,116,143,1547
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070408,3,-9999,0,-43,36,300,310,67,89,1424
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070409,0,-9999,50,-16,16,250,270,58,76,1457
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070410,0,-9999,94,-49,20,130,90,63,130,1703
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070411,208,-9999,44,-5,50,90,100,103,148,835
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070412,18,-9999,44,11,59,300,310,103,139,1402
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070413,0,-9999,100,0,44,330,330,103,130,1426
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070414,0,-9999,67,-21,24,100,100,67,107,1648
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070415,0,-9999,133,-43,54,320,320,112,139,1533
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070416,0,-9999,128,0,70,350,320,130,170,1045
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070417,0,-9999,183,0,19,350,40,63,72,1804
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070418,3,-9999,100,44,29,60,40,58,67,1939
