STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TOBS
GHCND:USC00210643,BEMIDJI MN US,20070504,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070505,-9999,-9999,20,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070506,-9999,-9999,53,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070507,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070508,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070509,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070510,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070511,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070512,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070513,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070514,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070515,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070516,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070517,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070518,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070519,-9999,-9999,5,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070520,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070521,-9999,-9999,10,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070522,-9999,-9999,107,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070523,-9999,-9999,152,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070524,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070525,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070526,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070527,-9999,-9999,84,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070528,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070529,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070530,-9999,-9999,13,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070531,-9999,-9999,43,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070601,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070602,-9999,-9999,8,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070603,-9999,-9999,264,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070604,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070605,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070606,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070607,-9999,-9999,76,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070608,-9999,-9999,269,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070609,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070610,-9999,-9999,150,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070611,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070612,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070613,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070614,-9999,-9999,18,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070615,-9999,-9999,13,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070616,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070617,-9999,-9999,43,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070618,-9999,-9999,155,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070619,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070620,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070621,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070622,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070623,-9999,-9999,41,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070624,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070625,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070626,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070627,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070628,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070629,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070630,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070701,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070702,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070703,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070704,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070705,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070706,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070707,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070708,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070709,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070710,-9999,-9999,251,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070711,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070712,-9999,-9999,23,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070713,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070714,-9999,-9999,277,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070715,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070716,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070717,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070718,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070719,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070720,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070721,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070722,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070723,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070724,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070725,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070726,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070727,-9999,-9999,150,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070728,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070729,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070730,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070731,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070801,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070802,-9999,-9999,10,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070803,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070804,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070805,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070806,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070807,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070808,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070809,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070810,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070811,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070812,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070813,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070814,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070815,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070816,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070817,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070818,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070819,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070820,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070821,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070822,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070823,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070824,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070825,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070826,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070827,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070828,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070829,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070830,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070831,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070901,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070902,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070903,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070904,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070905,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070910,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070911,-9999,-9999,3,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070912,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070914,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070915,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070916,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070917,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070923,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070924,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20070928,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071002,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071004,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071009,-9999,-9999,-9999,-9999,13,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071012,-9999,-9999,-9999,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071014,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071015,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071016,-9999,-9999,-9999,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071021,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071022,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071023,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071024,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071025,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071026,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071027,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071028,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071029,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071030,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071101,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071102,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071103,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071104,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071105,-9999,-9999,-9999,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071107,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071108,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071109,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071110,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071111,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071112,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071113,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071114,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071116,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071117,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071118,-9999,-9999,0,0,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071119,-9999,-9999,-9999,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071120,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071121,-9999,-9999,0,0,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071122,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071124,-9999,-9999,3,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071125,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071126,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071127,-9999,-9999,5,25,18,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071128,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071129,-9999,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071130,-9999,-9999,-9999,25,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071201,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071203,-9999,-9999,-9999,203,-9999,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071204,-9999,-9999,25,203,25,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071205,-9999,-9999,38,305,102,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071206,-9999,-9999,5,305,8,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071207,-9999,-9999,0,305,3,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071208,-9999,-9999,0,-9999,0,-9999,-9999
GHCND:USC00210643,BEMIDJI MN US,20071209,-9999,-9999,0,-9999,-9999,-9999,-9999
