STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071103,0,167,-32,29,150,330,58,112,1028
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071104,0,178,-27,25,150,290,54,67,1359
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071105,0,183,-38,27,150,140,67,72,2158
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071106,0,183,-27,25,330,150,67,134,42
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071107,0,189,-27,25,140,280,58,76,1247
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071108,0,189,-21,27,130,140,63,103,1900
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071109,0,172,-16,25,130,130,67,72,2152
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071110,0,200,28,26,140,330,58,76,1517
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071111,0,200,11,29,260,270,94,134,1222
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071112,0,161,17,22,150,210,54,130,837
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071113,0,178,-16,27,140,360,54,72,1312
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071114,0,150,-21,28,330,340,63,81,1405
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071115,0,150,-55,22,340,340,103,139,2140
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071116,0,167,-32,25,150,340,45,67,2355
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071117,0,156,-27,24,330,330,98,130,2237
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071118,0,172,-27,20,150,150,58,63,2015
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071119,0,222,-21,29,260,260,94,125,1358
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071120,0,189,28,47,310,310,148,192,2244
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071121,0,33,-82,26,300,300,130,165,43
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071122,0,44,-116,20,140,310,45,58,1244
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071123,38,-5,-132,21,140,140,81,98,1648
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071124,41,11,-155,24,200,200,107,157,354
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071125,0,33,-132,21,160,40,67,219,2120
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071126,0,78,-88,21,170,200,72,134,2202
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071127,0,117,-93,27,260,250,81,139,1834
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071128,0,61,-77,30,340,340,107,130,2353
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071129,0,61,-105,24,340,340,107,112,1
