STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070526,0,-9999,-9999,144,100,31,230,220,67,98,1554
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070527,0,-9999,-9999,167,106,32,220,220,67,94,1315
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070528,0,-9999,-9999,161,89,36,220,230,94,112,1245
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070529,0,-9999,-9999,161,100,34,240,210,89,103,1731
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070530,0,-9999,-9999,156,117,26,240,240,76,103,1234
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070531,0,-9999,-9999,156,111,26,260,240,58,81,1342
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070601,0,-9999,-9999,150,100,24,230,220,63,72,1558
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070602,0,-9999,-9999,156,100,23,270,250,58,76,1415
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070603,0,-9999,-9999,183,89,20,300,300,58,72,1215
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070604,3,-9999,-9999,200,111,24,270,270,72,103,1221
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070605,0,-9999,-9999,183,122,46,240,240,98,116,1516
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070606,0,-9999,-9999,167,111,-9999,240,240,94,139,1440
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070607,0,-9999,-9999,172,78,33,240,280,67,94,1220
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070608,0,-9999,-9999,161,100,33,300,280,67,89,1309
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070609,0,-9999,-9999,183,89,30,230,240,67,94,1830
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070610,0,-9999,-9999,189,111,32,240,240,81,103,1400
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070611,0,-9999,-9999,172,106,38,240,260,81,107,1424
