STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070214,0,272,122,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070215,0,167,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070216,0,156,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070217,0,167,11,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070218,10,144,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070219,0,183,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070220,0,233,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070221,0,267,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070222,0,272,122,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070223,0,233,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070224,0,228,117,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070225,0,283,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070226,0,294,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070227,0,294,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070228,0,267,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070301,0,267,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070302,0,333,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070303,3,233,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070304,3,239,111,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070305,0,189,78,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070306,0,217,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070307,0,250,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070308,0,256,117,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070309,0,261,133,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070310,0,272,150,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070311,0,267,144,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070312,3,261,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070313,0,261,139,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070314,0,261,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070315,3,272,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070316,51,306,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070317,0,211,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070318,0,200,78,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070319,0,239,100,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070320,13,250,172,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070321,0,256,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070322,53,256,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070323,0,267,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070324,0,267,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070325,0,261,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070326,0,272,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070327,0,256,217,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070328,0,267,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070329,0,272,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070330,5,267,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070331,0,256,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070401,0,272,161,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070402,0,283,150,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070403,0,289,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070404,0,294,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070405,30,272,172,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070406,30,256,128,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070407,0,217,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070408,0,206,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070409,18,222,133,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070410,157,239,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070411,41,322,172,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070412,20,311,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070413,0,283,161,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070414,0,289,222,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070415,51,289,133,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070416,0,233,78,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070417,0,300,111,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070418,0,300,122,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070419,0,272,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070420,5,289,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070421,15,244,189,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070422,0,261,194,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070423,0,256,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070424,3,272,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070425,0,289,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070426,0,294,178,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070427,0,322,206,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070428,0,300,200,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070429,0,300,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070430,0,289,161,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070501,0,283,161,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00012838,MELBOURNE INTERNATIONAL AIRPORT FL US,20070502,0,289,161,-9999,-9999,-9999,-9999,-9999,-9999
